id_rh,anio,vmae,vaeas,dma,p,Nombre_rh,Area_Km2,PrecipitacionNormal,EscurrimientoNaturalMedioSuperficial,ImportacionesExportacionesOtrosPaises,EscurrimientoNaturalMedioSuperficialTotal,No_Cuencas
13,2011,1203.3300000000002,142.54754545454546,1179.72,1173.8909033853063,Río Huicicila,5225,1399.55,1277,0,1277,6
13,2012,1203.33,142.54754545454546,1179.72,1173.8909033853058,Río Huicicila,5225,1399.55,1277.2,0,1277.2,6
13,2013,1203.6829999999998,119.771,1172.884,1176.935590572843,Río Huicicila,5225,1399.55,1277.2,0,1277.2,6
13,2014,1203.683,119.771,1172.884,1176.9355905728435,Río Huicicila,5225,1399.55,1279.2,0,1279.2,6
13,2015,1203.683,119.771,1172.884,1176.9355905728435,Río Huicicila,5225,1399.55,1279.2,0,1279.2,6
13,2016,1185.621,152.752,1143.848,1144.2027735607953,Río Huicicila,5225,1400,1266.02139050071,0,1266.02139050071,6
13,2017,1185.621,152.752,1143.848,1144.2027735607953,Río Huicicila,5225,1400,1266.02139050071,0,1266.02139050071,6
13,2018,1185.621,152.752,1143.848,1144.2027735607953,Río Huicicila,5225,1399.55,1266.02139050071,0,1266.02139050071,6
13,2019,1185.6209999999999,152.752,1143.848,1144.202773560795,Río Huicicila,5225,1400,1266.02139050071,0,1266.02139050071,6
13,2020,1231.437,318.762,1199.3609999999999,1200.1024560620444,NA,NA,NA,NA,0,NA,NA
13,2021,1210.2822014174237,318.762,NA,1165.9622666036196,NA,NA,NA,NA,0,NA,NA
13,2022,1215.1680650504397,318.762,NA,1173.8472062520916,NA,NA,NA,NA,0,NA,NA
13,2023,1221.2633908581624,318.762,NA,1183.6840088609274,NA,NA,NA,NA,0,NA,NA
14,2005,1882.55,301.67,4237.99,4303.363853266702,NA,NA,NA,NA,0,NA,NA
14,2006,1882.55,301.67,4237.99,4303.363853266702,Río Ameca,12255,884.6316125,2165.4,0,2165.4,0
14,2007,1882.5499999999997,301.67,4237.99,4303.363853266716,Río Ameca,12255,1022.685745,2235.5,0,2235.5,0
14,2008,1882.55,301.67,4237.99,4303.363853266702,Río Ameca,12255,1020.1877361,2235.5,0,2235.5,9
14,2009,1882.55,301.67,4237.99,4303.363853266702,Río Ameca,12255,1020,2235.5,0,2235.5,9
14,2010,1882.55,301.67,4237.99,4303.363853266702,Río Ameca,12255,1020,2235.46,0,2235.46,9
14,2011,1882.55,362.77318181818185,4237.99,3627.562536168219,Río Ameca,12255,1062.51,2236,0,2236,9
14,2012,1882.55,362.77318181818185,4237.99,3627.562536168219,Río Ameca,12255,1062.51,2235.5,0,2235.5,9
14,2013,1858.923,387.558,4156.055,4409.5796684498655,Río Ameca,12255,1062.51,2235.5,0,2235.5,9
14,2014,1858.923,387.558,4156.055,4409.5796684498655,Río Ameca,12255,1062.51,2204.6,0,2204.6,9
14,2015,1858.923,387.558,4156.055,4409.5796684498655,Río Ameca,12255,1062.51,2204.6,0,2204.6,9
14,2016,1866.1090000000002,381.969,4206.583,4150.176665245476,Río Ameca,12255,1063,2230.62010372319,0,2230.62010372319,9
14,2017,1866.109,381.969,4206.583,4150.176665245491,Río Ameca,12255,1063,2230.62010372319,0,2230.62010372319,9
14,2018,1866.109,381.969,4206.583,4150.176665245491,Río Ameca,12255,1062.51,2230.62010372319,0,2230.62010372319,9
14,2019,1866.109,381.969,4206.583,4150.176665245491,Río Ameca,12255,1063,2230.62010372319,0,2230.62010372319,9
14,2020,1931.111,394.945,807.381,1101.0441417310712,NA,NA,NA,NA,0,NA,NA
14,2021,1934.2033329705323,394.945,NA,962.8155003742204,NA,NA,NA,NA,0,NA,NA
14,2022,1949.7888039035106,394.945,NA,266.13810744728016,NA,NA,NA,NA,0,NA,NA
14,2023,1965.4615127428317,394.945,NA,-434.4388581917383,NA,NA,NA,NA,0,NA,NA
15,2005,3515.2,723.65,3469.4700000000003,3454.92427814969,NA,NA,NA,NA,0,NA,NA
15,2006,3515.2,723.65,3469.4700000000003,3454.92427814969,Costa de Jalisco,12967,834.984523,3683.8,0,3683.8,0
15,2007,3515.2,723.65,3469.4700000000003,3454.92427814969,Costa de Jalisco,12967,1185.455642,3683.8,0,3683.8,0
15,2008,3515.2,723.65,3469.4700000000003,3454.92427814969,Costa de Jalisco,12967,1175.3543655,3683.8,0,3683.8,11
15,2009,3515.2,723.65,3469.4700000000003,3454.92427814969,Costa de Jalisco,12967,1175,3683.8,0,3683.8,11
15,2010,3515.2,723.65,3469.4700000000003,3454.92427814969,Costa de Jalisco,12967,1175,3683.75,0,3683.75,11
15,2011,3515.2,1310.6288181818181,3469.4700000000003,3913.5633064714657,Costa de Jalisco,12967,1143.54,3684,0,3684,11
15,2012,3515.2,1310.6288181818181,3469.4700000000003,3913.5633064714657,Costa de Jalisco,12967,1143.54,3683.8,0,3683.8,11
15,2013,3440.312,1511.212,3375.617,3239.260455424136,Costa de Jalisco,12967,1143.54,3683.8,0,3683.8,11
15,2014,3440.312,1511.212,3375.617,3239.260455424136,Costa de Jalisco,12967,1143.54,3606.4,0,3606.4,11
15,2015,3440.3120000000004,1511.212,3375.617,3239.2604554241434,Costa de Jalisco,12967,1143.54,3606.4,0,3606.4,11
15,2016,3427.8419999999996,1517.756,3430.553,3105.994478767023,Costa de Jalisco,12967,1144,3590.70587793262,0,3590.70587793262,11
15,2017,3427.842,1517.756,3430.553,3105.99447876703,Costa de Jalisco,12967,1144,3590.70587793262,0,3590.70587793262,11
15,2018,3427.8419999999996,1517.756,3430.553,3105.994478767023,Costa de Jalisco,12967,1143.54,3590.70587793262,0,3590.70587793262,11
15,2019,3427.8419999999996,1517.756,3430.553,3105.994478767023,Costa de Jalisco,12967,1144,3590.70587793262,0,3590.70587793262,11
15,2020,3356.2780000000002,1641.307,1501.9969999999998,2408.3884368185663,NA,NA,NA,NA,0,NA,NA
15,2021,3393.342400348372,1641.307,NA,2819.6908270516196,NA,NA,NA,NA,0,NA,NA
15,2022,3393.342400348372,1641.307,NA,2819.6908270516196,NA,NA,NA,NA,0,NA,NA
15,2023,3393.342400348372,1641.307,NA,2819.6908270516196,NA,NA,NA,NA,0,NA,NA
16,2005,3790.7059999999997,2378.216,4231.115,4230.0543239642275,NA,NA,NA,NA,0,NA,NA
16,2006,3790.706,2378.216,4231.115,4230.054323964229,Armería-Coahuayana,17628,838.3511918,3882,0,3882,0
16,2007,3790.706,2378.216,4231.115,4230.054323964229,Armería-Coahuayana,17628,911.3351795,3882,0,3882,0
16,2008,3790.706,2378.216,4231.115,4230.054323964229,Armería-Coahuayana,17628,908.3526463,3985.5,0,3985.5,0
16,2009,3790.706,2378.216,4231.115,4230.054323964229,Armería-Coahuayana,17628,908,3985.5,0,3985.5,10
16,2010,3790.706,2378.216,4231.115,4230.054323964229,Armería-Coahuayana,17628,908,3985.45,0,3985.45,10
16,2011,3790.706,2404.5015,4231.115,4232.06631061165,Armería-Coahuayana,17628,865.59,3986,0,3986,10
16,2012,3790.706,2404.5015,4231.115,4232.06631061165,Armería-Coahuayana,17628,865.59,3985.5,0,3985.5,10
16,2013,3536.9069999999997,2384.799,3664.4,3666.2836448645967,Armería-Coahuayana,17628,865.59,3985.5,0,3985.5,10
16,2014,3536.907,2384.799,3664.4,3666.2836448645985,Armería-Coahuayana,17628,865.59,3536.9,0,3536.9,10
16,2015,3536.907,2384.799,3664.4,3666.2836448645985,Armería-Coahuayana,17628,865.59,3536.9,0,3536.9,10
16,2016,3479.6600000000003,2432.386,3537.444,3542.648136966757,Armería-Coahuayana,17628,866,3479.65995669515,0,3479.65995669515,10
16,2017,3479.66,2432.386,3537.444,3542.6481369667563,Armería-Coahuayana,17628,866,3479.65995669515,0,3479.65995669515,10
16,2018,3479.6600000000003,2432.386,3537.444,3542.648136966757,Armería-Coahuayana,17628,865.59,3479.65995669515,0,3479.65995669515,10
16,2019,3479.6600000000003,2432.386,3537.444,3542.648136966757,Armería-Coahuayana,17628,866,3479.65995669515,0,3479.65995669515,10
16,2020,3431.3,2433.421,3457.214,3435.2079525305194,NA,NA,NA,NA,0,NA,NA
16,2021,3471.548324318231,2433.421,NA,3524.6925672060056,NA,NA,NA,NA,0,NA,NA
16,2022,3485.307321273512,2433.421,NA,3555.2831212655897,NA,NA,NA,NA,0,NA,NA
16,2023,3501.50306875066,2433.421,NA,3591.291333953281,NA,NA,NA,NA,0,NA,NA
17,2005,1315.91,19.14,1299.3,1299.5273357692456,NA,NA,NA,NA,0,NA,NA
17,2006,1315.9099999999999,19.14,1299.3,1299.5273357692454,Costa de Michoacán,9205,804.7857544,1635.4,0,1635.4,0
17,2007,1315.9099999999999,19.14,1299.3,1299.5273357692454,Costa de Michoacán,9205,890.885923,1635.4,0,1635.4,0
17,2008,1315.91,19.14,1299.3,1299.5273357692456,Costa de Michoacán,9205,888.05415773,1612.4,0,1612.4,0
17,2009,1315.91,19.14,1299.3,1299.5273357692456,Costa de Michoacán,9205,888,1612.4,0,1612.4,6
17,2010,1315.91,19.14,1299.3,1299.5273357692456,Costa de Michoacán,9205,888,1612.43,0,1612.43,6
17,2011,1315.91,22.310200000000002,1299.3,1298.3471646247085,Costa de Michoacán,9205,943.78,1612,0,1612,6
17,2012,1315.9099999999999,22.310200000000002,1299.3,1298.3471646247083,Costa de Michoacán,9205,943.78,1612.4,0,1612.4,6
17,2013,1301.5449999999998,19.221,1285.0040000000001,1284.3691501915566,Costa de Michoacán,9205,943.78,1612.4,0,1612.4,6
17,2014,1301.5449999999998,19.221,1285.0040000000001,1284.3691501915566,Costa de Michoacán,9205,943.78,1616.6,0,1616.6,6
17,2015,1301.545,19.221,1285.0040000000001,1284.3691501915569,Costa de Michoacán,9205,943.78,1616.6,0,1616.6,6
17,2016,1279.959,24.978,1257.991,1259.493397814193,Costa de Michoacán,9205,944,1612.06372078475,0,1612.06372078475,6
17,2017,1279.9589999999998,24.978,1257.991,1259.4933978141928,Costa de Michoacán,9205,944,1612.06372078475,0,1612.06372078475,6
17,2018,1279.959,24.978,1257.991,1259.493397814193,Costa de Michoacán,9205,943.78,1612.06372078475,0,1612.06372078475,6
17,2019,1279.9589999999998,24.978,1257.991,1259.4933978141928,Costa de Michoacán,9205,944,1612.06372078475,0,1612.06372078475,6
17,2020,1262.9569999999999,27.247,1244.307,1240.7436143036807,NA,NA,NA,NA,0,NA,NA
17,2021,1271.8276858121383,27.247,NA,1250.0854880284144,NA,NA,NA,NA,0,NA,NA
17,2022,1271.8276858121383,27.247,NA,1250.0854880284144,NA,NA,NA,NA,0,NA,NA
17,2023,1271.8276858121383,27.247,NA,1250.0854880284144,NA,NA,NA,NA,0,NA,NA
18,2005,17056.5,30983.010000000002,10859.5,8836.188945404416,NA,NA,NA,NA,0,NA,NA
18,2006,17056.5,30983.010000000002,10859.5,8836.188945404416,Balsas,118268,1039.446896,17056.5,0,17056.5,0
18,2007,17056.5,30983.010000000002,10859.5,8836.188945404416,Balsas,118268,949.6687293,17056.5,0,17056.5,15
18,2008,17056.5,30983.010000000002,10859.5,8836.188945404416,Balsas,118268,951.61249435,17056.5,0,17056.5,15
18,2009,17056.5,30983.010000000002,10859.5,8836.188945404416,Balsas,118268,952,17056.5,0,17056.5,15
18,2010,17056.5,30983.010000000002,10859.5,8836.188945404416,Balsas,118268,952,17056.5,0,17056.5,15
18,2011,17056.5,31679.052833333335,10859.5,9082.465062609368,Balsas,118268,947.02,17057,0,17057,15
18,2012,17056.5,31679.052833333335,10859.5,9082.465062609368,Balsas,118268,947.02,17056.5,0,17056.5,15
18,2013,16805.277,34433.557,8990.281,9782.98502956821,Balsas,118268,947.02,17056.5,0,17056.5,15
18,2014,16805.277000000002,34433.557,8990.281,9782.985029568214,Balsas,118268,947.02,16805.3,0,16805.3,15
18,2015,16805.277000000002,34433.557,8990.281,9782.985029568214,Balsas,118268,947.02,16805.3,0,16805.3,15
18,2016,16797.683999999997,30372.718,5577.79,8337.881832827183,Balsas,118268,947,16797.6849794084,0,16797.6849794084,15
18,2017,16797.684,30372.718,5577.79,8337.881832827186,Balsas,118268,947,16797.6849794084,0,16797.6849794084,15
18,2018,16797.684,30372.718,5577.79,8337.881832827186,Balsas,118268,947.02,16797.6849794084,0,16797.6849794084,15
18,2019,16797.684,30372.718,5577.79,8337.881832827186,Balsas,118268,947,16797.6849794084,0,16797.6849794084,15
18,2020,18574.815,31425.051,8373.637999999999,10649.094782341384,NA,NA,NA,NA,0,NA,NA
18,2021,12063102115384446e5,31425.051,NA,13161001732188395e5,NA,NA,NA,NA,0,NA,NA
18,2022,3179151004432737e25,31425.051,NA,34684952076188466e24,NA,NA,NA,NA,0,NA,NA
18,2023,8898410124372758e51,31425.051,NA,970828149678316e52,NA,NA,NA,NA,0,NA,NA
19,2005,5073.62,164.34,7894.51,7963.1958667103645,NA,NA,NA,NA,0,NA,NA
19,2006,5073.62,164.34,7894.51,7963.1958667103645,Costa Grande de Guerrero,12132,1112.400398,6090.7,0,6090.7,0
19,2007,5073.62,164.34,7894.51,7963.1958667103645,Costa Grande de Guerrero,12132,1232.03105,6090.7,0,6090.7,28
19,2008,5073.62,164.34,7894.51,7963.1958667103645,Costa Grande de Guerrero,12132,1234.16445626,6090.7,0,6090.7,28
19,2009,5073.62,164.34,7894.51,7963.1958667103645,Costa Grande de Guerrero,12132,1234,6090.65,0,6090.65,28
19,2010,5073.62,164.34,7894.51,7963.1958667103645,Costa Grande de Guerrero,12132,1234,6090.65,0,6090.65,28
19,2011,5073.62,165.86541666666668,7894.51,7669.300802616894,Costa Grande de Guerrero,12132,1214.64,6091,0,6091,28
19,2012,5073.62,165.86541666666668,7894.51,7669.300802616894,Costa Grande de Guerrero,12132,1214.64,6090.7,0,6090.7,28
19,2013,4186.591,165.09799999999998,7060.53,6910.595218411214,Costa Grande de Guerrero,12132,1214.64,6090.7,0,6090.7,28
19,2014,4186.591,165.09799999999998,7060.53,6910.595218411214,Costa Grande de Guerrero,12132,1214.64,5113.4,0,5113.4,28
19,2015,4186.591,165.09799999999998,7060.53,6910.595218411214,Costa Grande de Guerrero,12132,1214.64,5113.4,0,5113.4,28
19,2016,4254.988,164.4,7008.824,7114.9787062001415,Costa Grande de Guerrero,12132,1215,5171.322623458,0,5171.322623458,28
19,2017,4254.988,164.4,7008.824,7114.9787062001415,Costa Grande de Guerrero,12132,1215,5171.322623458,0,5171.322623458,28
19,2018,4254.988,164.4,7008.824,7114.9787062001415,Costa Grande de Guerrero,12132,1214.64,5171.322623458,0,5171.322623458,28
19,2019,4254.988,164.4,7008.824,7114.9787062001415,Costa Grande de Guerrero,12132,1215,5171.322623458,0,5171.322623458,28
19,2020,4264.296,180.131,4030.183,4093.6717144699287,NA,NA,NA,NA,0,NA,NA
19,2021,4272.224149259791,180.131,NA,4101.774431483398,NA,NA,NA,NA,0,NA,NA
19,2022,4295.776619062191,180.131,NA,4125.8454966870995,NA,NA,NA,NA,0,NA,NA
19,2023,4313.077346183256,180.131,NA,4143.5271637944825,NA,NA,NA,NA,0,NA,NA
20,2005,16542.05,2605,35133.58,35590.022710963916,NA,NA,NA,NA,0,NA,NA
20,2006,16542.05,2605,35133.58,35590.022710963916,Costa Chica de Guerrero,39936,1350.335098,18713.6,0,18713.6,0
20,2007,16542.05,2605,35133.58,35590.022710963916,Costa Chica de Guerrero,39936,1393.125366,18713.6,0,18713.6,32
20,2008,16542.05,2605,35133.58,35590.022710963916,Costa Chica de Guerrero,39936,1390.896794,18713.6,0,18713.6,32
20,2009,16542.05,2605,35133.58,35590.022710963916,Costa Chica de Guerrero,39936,1391,18713.55,0,18713.55,32
20,2010,16542.05,2605,35133.58,35590.022710963916,Costa Chica de Guerrero,39936,1391,18713.55,0,18713.55,32
20,2011,NA,8042.223166666666,35133.58,NA,Costa Chica de Guerrero,39936,1281.77,18714,0,18714,32
20,2012,16542.05,8042.223166666666,35133.58,27205.740393249755,Costa Chica de Guerrero,39936,1281.77,18713.6,0,18713.6,32
20,2013,16291.166000000001,10707.192,29439.855,31253.721734498802,Costa Chica de Guerrero,39936,1281.77,18713.6,0,18713.6,32
20,2014,16291.166,10707.192,29439.855,31253.721734498802,Costa Chica de Guerrero,39936,1281.77,18170.3,0,18170.3,32
20,2015,16291.166,10707.192,29439.855,31253.721734498802,Costa Chica de Guerrero,39936,1281.77,18170.3,0,18170.3,32
20,2016,16393.336,10759.909,29536.791999999998,27850.409880868596,Costa Chica de Guerrero,39936,1282,18259.6506658286,0,18259.6506658286,32
20,2017,16393.336,10759.909,29536.791999999998,27850.409880868596,Costa Chica de Guerrero,39936,1282,18259.6506658286,0,18259.6506658286,32
20,2018,16393.336,10759.909,29536.791999999998,27850.409880868596,Costa Chica de Guerrero,39936,1281.77,18259.6506658286,0,18259.6506658286,32
20,2019,16393.336,10759.909,29536.791999999998,27850.409880868596,Costa Chica de Guerrero,39936,1282,18259.6506658286,0,18259.6506658286,32
20,2020,16597.81,10925.466,14453.607,20946.71861399282,NA,NA,NA,NA,0,NA,NA
20,2021,6873965990803607e9,10925.466,NA,-22350457359872674e10,NA,NA,NA,NA,0,NA,NA
20,2022,5659343965066238e31,10925.466,NA,-18401156791478162e32,NA,NA,NA,NA,0,NA,NA
20,2023,27888504562349103e61,10925.466,NA,-9067848646404612e63,NA,NA,NA,NA,0,NA,NA
21,2005,2908.02,6.591,3377.946,3363.9426757541755,NA,NA,NA,NA,0,NA,NA
21,2006,2908.02,6.591,3377.946,3363.9426757541755,Costa de Oaxaca,10514,1522.676193,3389.2,0,3389.2,0
21,2007,2908.02,6.591,3377.946,3363.9426757541755,Costa de Oaxaca,10514,971.1977275,3389.2,0,3389.2,19
21,2008,2908.0199999999995,6.591,3377.946,3363.9426757541746,Costa de Oaxaca,10514,966.54612108,3389.2,0,3389.2,19
21,2009,2908.02,6.591,3377.946,3363.9426757541755,Costa de Oaxaca,10514,967,3389.2,0,3389.2,19
21,2010,2908.02,6.591,3377.946,3363.9426757541755,Costa de Oaxaca,10514,967,3389.22,0,3389.22,19
21,2011,2908.02,9.973416666666667,3377.94,3397.81201117839,Costa de Oaxaca,10514,950.52,3389,0,3389,19
21,2012,2908.02,9.973416666666667,3377.94,3397.81201117839,Costa de Oaxaca,10514,950.52,3389.2,0,3389.2,19
21,2013,2296.507,8.365,2621.043,2651.661730343057,Costa de Oaxaca,10514,950.52,3389.2,0,3389.2,19
21,2014,2296.507,8.365,2621.043,2651.661730343057,Costa de Oaxaca,10514,950.52,2891.9,0,2891.9,19
21,2015,2296.507,8.365,2621.043,2651.661730343057,Costa de Oaxaca,10514,950.52,2891.9,0,2891.9,19
21,2016,2320.757,13.753,2726.484,2734.564141251043,Costa de Oaxaca,10514,951,2894.43417483054,0,2894.43417483054,19
21,2017,2320.757,13.753,2726.484,2734.564141251043,Costa de Oaxaca,10514,951,2894.43417483054,0,2894.43417483054,19
21,2018,2320.757,13.753,2726.484,2734.564141251043,Costa de Oaxaca,10514,950.52,2894.43417483054,0,2894.43417483054,19
21,2019,2320.7569999999996,13.753,2726.484,2734.564141251042,Costa de Oaxaca,10514,951,2894.43417483054,0,2894.43417483054,19
21,2020,1967.455,13.21,2387.244,2307.343167084817,NA,NA,NA,NA,0,NA,NA
21,2021,2214.8607804062776,13.21,NA,2602.7044476296664,NA,NA,NA,NA,0,NA,NA
21,2022,2241.0888276454175,13.21,NA,2634.0163660740204,NA,NA,NA,NA,0,NA,NA
21,2023,2283.710507328745,13.21,NA,2684.899550248486,NA,NA,NA,NA,0,NA,NA
22,2005,1563.03,289.21,1797.42,1887.6857706995406,NA,NA,NA,NA,0,NA,NA
22,2006,1563.03,289.21,1797.42,1887.6857706995406,Tehuantepec,16363,1522.676193,2606.2,0,2606.2,0
22,2007,1563.03,289.21,1797.42,1887.6857706995406,Tehuantepec,16363,824.8650013,2606.2,0,2606.2,15
22,2008,1563.03,289.21,1797.42,1887.6857706995406,Tehuantepec,16363,821.19897138,2606.2,0,2606.2,15
22,2009,1563.03,289.21,1797.42,1887.6857706995406,Tehuantepec,16363,821,2606.2,0,2606.2,15
22,2010,1563.03,289.21,1797.42,1887.6857706995406,Tehuantepec,16363,821,2606.22,0,2606.22,15
22,2011,1563.03,309.3285,1797.42,1877.7579705653477,Tehuantepec,16363,883.75,2606,0,2606,15
22,2012,1563.03,309.3285,1797.42,1877.7579705653477,Tehuantepec,16363,883.75,2606.2,0,2606.2,15
22,2013,1460.119,225.259,1681.507,1639.4212899152756,Tehuantepec,16363,883.75,2606.2,0,2606.2,15
22,2014,1460.1190000000001,225.259,1681.507,1639.421289915276,Tehuantepec,16363,883.75,2453.1,0,2453.1,15
22,2015,1460.119,225.259,1681.507,1639.4212899152756,Tehuantepec,16363,883.75,2453.1,0,2453.1,15
22,2016,1515.6599999999999,190.418,1933.246,1807.6339735087977,Tehuantepec,16363,884,2574.76431926551,0,2574.76431926551,15
22,2017,1515.66,190.418,1933.246,1807.6339735087986,Tehuantepec,16363,884,2574.76431926551,0,2574.76431926551,15
22,2018,1515.6599999999999,190.418,1933.246,1807.6339735087977,Tehuantepec,16363,883.75,2574.76431926551,0,2574.76431926551,15
22,2019,1515.66,190.418,1933.246,1807.6339735087986,Tehuantepec,16363,884,2574.76431926551,0,2574.76431926551,15
22,2020,2063.187,1117.653,2912.404,2838.8386708910602,NA,NA,NA,NA,0,NA,NA
22,2021,1912.9815467663998,1117.653,NA,2430.4196368707044,NA,NA,NA,NA,0,NA,NA
22,2022,2018.1227912837899,1117.653,NA,2716.305965209979,NA,NA,NA,NA,0,NA,NA
22,2023,2150.072903489024,1117.653,NA,3075.087462190171,NA,NA,NA,NA,0,NA,NA
23,2005,9056.89,670.02,11643.98,9793.121084772256,NA,NA,NA,NA,0,NA,NA
23,2006,9056.89,670.02,11643.98,11166.825056954931,Costa de Chiapas,12293,1968.882747,9603.8,2950,12553.8,0
23,2007,9056.89,670.02,11643.98,11166.825056954931,Costa de Chiapas,12293,2352.665865,9603.8,2950,12553.8,25
23,2008,9056.89,670.02,11643.98,11166.825056954931,Costa de Chiapas,12293,2347.31760854,9603.8,2950,12553.8,25
23,2009,9056.89,670.02,11643.98,11166.825056954931,Costa de Chiapas,12293,2347,9603.8,2950,12553.8,25
23,2010,12071.529999999999,648.9399999999999,13199.16,13747.418108632226,Costa de Chiapas,12293,2347,12617.26,1586,14203.26,25
23,2011,12071.53,902.8674166666667,13199.16,13407.405801870289,Costa de Chiapas,12293,2220.31,12617,1586,14203,25
23,2012,12071.53,902.8674166666667,13199.16,13407.405801870289,Costa de Chiapas,12293,2220.31,12617.3,1586,14203.3,25
23,2013,12071.534,648.942,13199.128,13747.419660005356,Costa de Chiapas,12293,2220.31,12617.3,1586,14203.3,25
23,2014,12071.534,648.942,13199.128,13747.419660005356,Costa de Chiapas,12293,2220.31,12617.3,1586,14203.3,25
23,2015,12071.534,648.942,13199.128,13747.419660005356,Costa de Chiapas,12293,2220.31,12617.3,1586,14203.3,25
23,2016,12025.442000000001,1204.319,12983.122,12955.026827208914,Costa de Chiapas,12293,2220,12551.0137247528,1586,14137.0137247528,25
23,2017,12025.442000000001,1204.319,12983.122,12955.026827208914,Costa de Chiapas,12293,2220,12551.0137247528,1586,14137.0137247528,25
23,2018,12025.442000000001,1204.319,12983.122,12955.026827208914,Costa de Chiapas,12293,2220.31,12551.0137247528,1586,14137.0137247528,25
23,2019,2890.0310000000004,658.131,3002.31,4027.0517389300676,Costa de Chiapas,12293,2220,12551.0137247528,1586,14137.0137247528,25
23,2020,2860.8269999999998,700.898,2990.969,3200.366774462363,NA,NA,NA,NA,0,NA,NA
23,2021,2973.3787058250987,700.898,NA,3319.37333932941,NA,NA,NA,NA,0,NA,NA
23,2022,3021.8393623840498,700.898,NA,3370.613222599101,NA,NA,NA,NA,0,NA,NA
23,2023,3220.407446112768,700.898,NA,3580.569218943648,NA,NA,NA,NA,0,NA,NA
24,2005,30237.841000000004,43111.853500000005,-12202.8,-12204.968504627002,NA,NA,NA,NA,0,NA,NA
24,2006,30237.841,43111.853500000005,-12202.8,-11687.542260099872,Bravo-Conchos,229740,431.6703067,5587.7,-432,5155.7,0
24,2007,30237.841,43111.853500000005,-12202.8,-11687.542260099872,Bravo-Conchos,229740,448.5492372,5587.7,-432,5155.7,0
24,2008,30237.841,43111.853500000005,-12202.8,-11687.542260099872,Bravo-Conchos,229740,453.25919441,5587.7,-432,5155.7,37
24,2009,30237.841000000004,43111.853500000005,-12202.8,-11687.542260099814,Bravo-Conchos,229740,453,5587.7,-432,5155.7,37
24,2010,30237.841,43111.853500000005,-12202.8,-11688.740006036278,Bravo-Conchos,229740,453,5587.7,-431,5155.98,37
24,2011,30237.841,43111.853500000005,-12202.8,-11687.542260099872,Bravo-Conchos,229740,399.33,5588,-432,5156,37
24,2012,30237.841,43111.853500000005,-12202.8,-11687.542260099872,Bravo-Conchos,229740,399.33,5587.7,-432,5155.7,37
24,2013,57764.565,81230.27500000001,-10139.255,-10140.382179637469,Bravo-Conchos,229740,399.33,5587.7,-432,5155.7,37
24,2014,57764.565,81230.27500000001,-10139.255,-10140.382179637469,Bravo-Conchos,229740,399.33,5587.7,-432,5155.7,37
24,2015,57764.565,81230.27500000001,-10139.255,-10140.382179637469,Bravo-Conchos,229740,399.33,5587.7,-432,5155.7,37
24,2016,30203.775250000002,43064.34325,-10786.109428571428,-11686.368163761304,Bravo-Conchos,229740,399,5671.81489225704,-432,5239.81489225704,37
24,2017,30203.775250000002,43064.34325,-10786.109428571428,-11686.368163761304,Bravo-Conchos,229740,399,5671.81489225704,-432,5239.81489225704,37
24,2018,30203.775250000002,43064.34325,-10786.109428571428,-11686.368163761304,Bravo-Conchos,229740,399.33,5671.81489225704,-432,5239.81489225704,37
24,2019,30203.775250000002,43064.34325,-10786.109428571428,-11686.368163761304,Bravo-Conchos,229740,399,5671.81489225704,-432,5239.81489225704,37
24,2020,0,0,-2538.853,-2537.874449061812,NA,NA,NA,NA,0,NA,NA
24,2021,15047.542337953464,0,NA,189451.26564759514,NA,NA,NA,NA,0,NA,NA
