id_rh,anio,vmae,vaeas,dma,p,Nombre_rh,Area_Km2,PrecipitacionNormal,EscurrimientoNaturalMedioSuperficial,ImportacionesExportacionesOtrosPaises,EscurrimientoNaturalMedioSuperficialTotal,No_Cuencas
24,2022,15232.921318295219,0,NA,191816.485842925,NA,NA,NA,NA,0,NA,NA
24,2023,15408.438415031995,0,NA,194055.87987272363,NA,NA,NA,NA,0,NA,NA
25,2005,3557.23,2718.13,3577.03,3669.784056582354,NA,NA,NA,NA,0,NA,NA
25,2006,3557.23,2718.13,3577.03,3669.784056582354,San Fernando-Soto la Marina,54961,731.3469868,4328.2,0,4328.2,0
25,2007,3557.23,2718.13,3577.03,3669.784056582354,San Fernando-Soto la Marina,54961,758.5132426,4328.2,0,4328.2,45
25,2008,3557.23,2718.13,3577.03,3669.784056582354,San Fernando-Soto la Marina,54961,757.31710524,4328.2,0,4328.2,45
25,2009,3557.23,2718.13,3577.03,3669.784056582354,San Fernando-Soto la Marina,54961,757,4328.2,0,4328.2,45
25,2010,3557.23,2718.13,3577.03,3669.784056582354,San Fernando-Soto la Marina,54961,757,4841.66,0,4841.66,45
25,2011,3557.23,2231.2460833333334,3577.03,3416.077423213058,San Fernando-Soto la Marina,54961,702.57,4842,0,4842,45
25,2012,3557.23,2231.2460833333334,3577.03,3416.077423213058,San Fernando-Soto la Marina,54961,702.57,4841.7,0,4841.7,45
25,2013,3472.491,2115.437,3499.167,3389.471074479331,San Fernando-Soto la Marina,54961,702.57,4841.68,0,4841.68,45
25,2014,3472.491,2115.437,3499.167,3389.471074479331,San Fernando-Soto la Marina,54961,702.57,4863.7,0,4863.7,45
25,2015,3472.491,2115.437,3499.167,3389.471074479331,San Fernando-Soto la Marina,54961,702.57,4863.7,0,4863.7,45
25,2016,3304.95,2190.3540000000003,3526.272,3495.2172163439186,San Fernando-Soto la Marina,54961,703,4713.17089137494,0,4713.17089137494,45
25,2017,3304.95,2190.3540000000003,3526.272,3495.2172163439186,San Fernando-Soto la Marina,54961,703,4713.17089137494,0,4713.17089137494,45
25,2018,3304.95,2190.3540000000003,3526.272,3495.2172163439186,San Fernando-Soto la Marina,54961,702.57,4713.17089137494,0,4713.17089137494,45
25,2019,3304.95,2190.3540000000003,3526.272,3495.2172163439186,San Fernando-Soto la Marina,54961,703,4713.17089137494,0,4713.17089137494,45
25,2020,3286.4120000000003,794.706,2556.663,2775.350725266094,NA,NA,NA,NA,0,NA,NA
25,2021,3295.644343406601,794.706,NA,2771.674770558586,NA,NA,NA,NA,0,NA,NA
25,2022,3291.205484808211,794.706,NA,2773.442148833212,NA,NA,NA,NA,0,NA,NA
25,2023,3290.438886285527,794.706,NA,2773.747378104278,NA,NA,NA,NA,0,NA,NA
26,2005,18767.63,7719.45,64078.25,53047.82401643135,NA,NA,NA,NA,0,NA,NA
26,2006,18767.63,7719.45,64078.25,53047.82401643135,Pánuco,96989,886.3529236,20329.5,0,20329.5,0
26,2007,18767.63,7719.45,64078.25,53047.82401643135,Pánuco,96989,889.1962604,20329.5,0,20329.5,0
26,2008,18767.63,7719.45,64078.25,53047.82401643135,Pánuco,96989,891.7815571,20329.5,0,20329.5,77
26,2009,18767.63,7719.45,64078.25,53047.82401643135,Pánuco,96989,892,20329.5,0,20329.5,77
26,2010,18767.63,7719.45,64078.25,53047.82401643135,Pánuco,96989,892,20329.540000000005,0,20329.540000000005,77
26,2011,18314.72,7741.467090909091,46845.9,47845.6816254187,Pánuco,96989,854.87,19673,0,19673,77
26,2012,18314.72,7741.467090909091,46845.9,47845.6816254187,Pánuco,96989,854.87,19672.9,0,19672.9,77
26,2013,18343.912,7303.4039999999995,46704.814,47363.6726669327,Pánuco,96989,854.87,19672.9,0,19672.9,77
26,2014,18343.912,7303.4039999999995,46704.814,47363.6726669327,Pánuco,96989,854.87,19672.9,0,19672.9,77
26,2015,18343.912,7303.4039999999995,46704.814,47363.6726669327,Pánuco,96989,854.87,19672.9,0,19672.9,77
26,2016,18860.168,7922.759,40819.158,54499.69289943411,Pánuco,96989,855,20223.5635949791,0,20223.5635949791,77
26,2017,18860.168,7922.759,40819.158,54499.69289943411,Pánuco,96989,855,20223.5635949791,0,20223.5635949791,77
26,2018,18860.167999999998,7922.759,40819.158,54499.69289943405,Pánuco,96989,854.87,20223.5635949791,0,20223.5635949791,77
26,2019,18614.319,7096.6410000000005,40807.467,50107.16477579422,Pánuco,96989,855,20223.5635949791,0,20223.5635949791,77
26,2020,18714.615,7569.947,40289.114,52154.22817568001,NA,NA,NA,NA,0,NA,NA
26,2021,18783.137464422533,7569.947,NA,52947.51499633226,NA,NA,NA,NA,0,NA,NA
26,2022,19141.56050254996,7569.947,NA,57096.99027806398,NA,NA,NA,NA,0,NA,NA
26,2023,18757.447221108054,7569.947,NA,52650.098205904855,NA,NA,NA,NA,0,NA,NA
27,2005,14305.726,1954.92,14166.95,14164.705733501658,NA,NA,NA,NA,0,NA,NA
27,2006,14305.726,1954.92,14166.95,14164.705733501658,Norte de Veracruz (Tuxpan-Nautla),26592,1379.522452,16033.7,0,16033.7,0
27,2007,14305.726,1954.92,14166.95,14164.705733501658,Norte de Veracruz (Tuxpan-Nautla),26592,1423.208059,14305.7,0,14305.7,5
27,2008,14305.726,1954.92,14166.95,14164.705733501658,Norte de Veracruz (Tuxpan-Nautla),26592,1427.05915825,14305.7,0,14305.7,5
27,2009,14305.725999999999,1954.92,14166.95,14164.705733501658,Norte de Veracruz (Tuxpan-Nautla),26592,1427,14305.7,0,14305.7,12
27,2010,14305.726,1954.92,14166.95,14164.705733501658,Norte de Veracruz (Tuxpan-Nautla),26592,1427,14305.726,0,14305.726,12
27,2011,14306.973000000002,5112.188033333333,14148.74,14151.204775717957,Norte de Veracruz (Tuxpan-Nautla),26592,1422.32,14307,0,14307,12
27,2012,14306.973,5112.188033333333,14148.74,14151.204775717955,Norte de Veracruz (Tuxpan-Nautla),26592,1422.32,14307,0,14307,12
27,2013,14154.842,5822.024,13994.594,14004.756708179388,Norte de Veracruz (Tuxpan-Nautla),26592,1422.32,14306.97,0,14306.97,12
27,2014,14154.842,5822.024,13994.594,14004.756708179388,Norte de Veracruz (Tuxpan-Nautla),26592,1422.32,14154.8,0,14154.8,12
27,2015,14154.842000000002,5822.024,13994.594,14004.75670817939,Norte de Veracruz (Tuxpan-Nautla),26592,1422.32,14154.8,0,14154.8,12
27,2016,14377.947999999999,6603.6089999999995,14218.948999999999,14211.05745856411,Norte de Veracruz (Tuxpan-Nautla),26592,1422,14377.9479014949,0,14377.9479014949,12
27,2017,14377.947999999999,6603.6089999999995,14218.948999999999,14211.05745856411,Norte de Veracruz (Tuxpan-Nautla),26592,1422,14377.9479014949,0,14377.9479014949,12
27,2018,14377.947999999999,6603.6089999999995,14218.948999999999,14211.05745856411,Norte de Veracruz (Tuxpan-Nautla),26592,1422.32,14377.9479014949,0,14377.9479014949,12
27,2019,14377.948,6603.6089999999995,14218.948999999999,14211.057458564112,Norte de Veracruz (Tuxpan-Nautla),26592,1422,14377.9479014949,0,14377.9479014949,12
27,2020,15020.697,3335.875,14821.431,14831.045088759558,NA,NA,NA,NA,0,NA,NA
27,2021,15226.885895395571,3335.875,NA,15025.06019897099,NA,NA,NA,NA,0,NA,NA
27,2022,16083.880442221085,3335.875,NA,15831.456155135176,NA,NA,NA,NA,0,NA,NA
27,2023,17797.404093327357,3335.875,NA,17443.810105533328,NA,NA,NA,NA,0,NA,NA
28,2005,49823.159999999996,21683.97,121878.01599999999,122572.4934317867,NA,NA,NA,NA,0,NA,NA
28,2006,49823.16,21683.97,121878.01599999999,122572.49343178676,Papaloapan,57355,1475.31298,50887.3,0,50887.3,12
28,2007,49823.16,21683.97,121878.01599999999,122572.49343178676,Papaloapan,57355,1447.054603,49951.4,0,49951.4,12
28,2008,49823.159999999996,21683.97,121878.01599999999,122572.4934317867,Papaloapan,57355,1459.8557693,49951.4,0,49951.4,18
28,2009,49823.16,21683.97,121878.01599999999,122572.49343178676,Papaloapan,57355,1460,49951.4,0,49951.4,18
28,2010,48048.26,20809.079999999998,115077.2,108693.53943323976,Papaloapan,57355,1460,48176.49,0,48176.49,18
28,2011,48048.26,21836.381006493506,115077.2,114807.10616150928,Papaloapan,57355,1440.17,48177,0,48177,18
28,2012,48048.26,21836.381006493506,115077.2,114807.10616150928,Papaloapan,57355,1440.17,48176.5,0,48176.5,18
28,2013,48053.025,20684.128,115158.522,107973.22053797114,Papaloapan,57355,1440.17,48176.5,0,48176.5,18
28,2014,48053.025,20684.128,115158.522,107973.22053797114,Papaloapan,57355,1440.17,48180.9,0,48180.9,18
28,2015,48053.025,20684.128,115158.522,107973.22053797114,Papaloapan,57355,1440.17,48180.9,0,48180.9,18
28,2016,47266.54,23432.418,111582.348,120485.68633892428,Papaloapan,57355,1440,47393.898346327704,0,47393.898346327704,18
28,2017,47266.54,23432.418,111582.348,120485.68633892428,Papaloapan,57355,1440,47393.898346327704,0,47393.898346327704,18
28,2018,47266.54,23432.418,111582.348,120485.68633892428,Papaloapan,57355,1440.17,47393.898346327704,0,47393.898346327704,18
28,2019,38734.089,22390.613,105277.789,72595.10343600679,Papaloapan,57355,1440,47393.898346327704,0,47393.898346327704,18
28,2020,38700.537,20048.683,27514.077999999998,58494.11401811303,NA,NA,NA,NA,0,NA,NA
28,2021,39390.10053126631,20048.683,NA,61863.41404230808,NA,NA,NA,NA,0,NA,NA
28,2022,39595.45014923292,20048.683,NA,62866.77985475582,NA,NA,NA,NA,0,NA,NA
28,2023,40095.209091504614,20048.683,NA,65308.66916580379,NA,NA,NA,NA,0,NA,NA
29,2005,34711.3,215.46,94740.17,95217.83467230246,NA,NA,NA,NA,0,NA,NA
29,2006,34711.3,215.46,94740.17,95217.83467230246,Coatzacoalcos,30217,1680.947132,44141.43,0,44141.43,0
29,2007,34711.3,215.46,94740.17,95217.83467230246,Coatzacoalcos,30217,1953.762452,39481.6,0,39481.6,9
29,2008,34711.3,215.46,94740.17,95217.83467230246,Coatzacoalcos,30217,1946.41585746,39481.6,0,39481.6,15
29,2009,34711.3,215.46,94740.17,95217.83467230246,Coatzacoalcos,30217,1946,39481.6,0,39481.6,15
29,2010,34711.3,215.46,94740.17,95217.83467230246,Coatzacoalcos,30217,1946,39481.58,0,39481.58,15
29,2011,35297.63,248.98916666666665,95916.11,95704.36424920107,Coatzacoalcos,30217,2211.23,40068,0,40068,15
29,2012,35297.630000000005,248.98916666666665,95916.11,95704.3642492011,Coatzacoalcos,30217,2211.23,40068,0,40068,15
29,2013,32387.037,239.871,87141.802,87529.68040763709,Coatzacoalcos,30217,2211.23,40068.01,0,40068.01,15
29,2014,32387.037,239.871,87141.802,87529.68040763709,Coatzacoalcos,30217,2211.23,34700.2,0,34700.2,15
29,2015,32387.037,239.871,87141.802,87529.68040763709,Coatzacoalcos,30217,2211.23,34700.2,0,34700.2,15
29,2016,32371.061999999998,272.733,87578.547,86279.92514010306,Coatzacoalcos,30217,2211,34707.7076879562,0,34707.7076879562,15
29,2017,32371.062,272.733,87578.547,86279.92514010308,Coatzacoalcos,30217,2211,34707.7076879562,0,34707.7076879562,15
29,2018,32371.062,272.733,87578.547,86279.92514010308,Coatzacoalcos,30217,2211.23,34707.7076879562,0,34707.7076879562,15
29,2019,11570.591,193.362,38498.874,28379.932564093593,Coatzacoalcos,30217,2211,34707.7076879562,0,34707.7076879562,15
29,2020,11622.499,214.04899999999998,17365.662,27774.337260469205,NA,NA,NA,NA,0,NA,NA
29,2021,11593.424695722018,214.04899999999998,NA,27689.344773387747,NA,NA,NA,NA,0,NA,NA
29,2022,11594.430363748039,214.04899999999998,NA,27692.2846279718,NA,NA,NA,NA,0,NA,NA
29,2023,11595.27465866695,214.04899999999998,NA,27694.7527429197,NA,NA,NA,NA,0,NA,NA
30,2005,64019.32,49941.71,277236.52,250123.97896914685,NA,NA,NA,NA,0,NA,NA
30,2006,64134.56,49944.47,277244.04,281876.60290978994,Grijalva-Usumacinta,102465,1872.153962,73465.6,44080,117545.6,2
30,2007,64134.56,49944.47,277244.04,281876.60290978994,Grijalva-Usumacinta,102465,1708.923315,73465.6,44080,117545.6,83
30,2008,64134.56,49944.47,277244.04,281876.60290978994,Grijalva-Usumacinta,102465,1708.75468871,73465.6,44080,117545.6,83
30,2009,64134.56,49944.47,277244.04,281876.60290978994,Grijalva-Usumacinta,102465,1709,73465.59,44080,117545.79,83
30,2010,63984.78,49946.9,277082.45,281218.3497500482,Grijalva-Usumacinta,102465,1709,73315.81000000001,44080,117396.01000000001,83
30,2011,63984.78,55828.74806410256,277082.45,282047.96144435724,Grijalva-Usumacinta,102465,1703.11,73316,44080,117396,83
30,2012,63984.78,55828.74806410256,277082.45,282047.96144435724,Grijalva-Usumacinta,102465,1703.11,73315.8,44080,117396,83
30,2013,47245.731,49895.861,214180.093,207608.0725796536,Grijalva-Usumacinta,102465,1703.11,73315.8,44080,117396,83
30,2014,47245.731,49895.861,214180.093,207608.0725796536,Grijalva-Usumacinta,102465,1703.11,59297.4,44080,103377.6,83
30,2015,47245.731,49895.861,214180.093,207608.0725796536,Grijalva-Usumacinta,102465,1703.11,59297.4,44080,103377.6,83
30,2016,49747.416000000005,62370.254,217745.987,220367.66709994202,Grijalva-Usumacinta,102465,1703,61881.0447132629,44080,105961.244713263,83
30,2017,49747.416,62370.254,217745.987,220367.667099942,Grijalva-Usumacinta,102465,1703,61881.0447132629,44080,105961.244713263,83
30,2018,49747.416,62370.254,217745.987,220367.667099942,Grijalva-Usumacinta,102465,1703.11,61881.0447132629,44080,105961.244713263,83
30,2019,10808.240000000002,21636.96,64149.549,43403.39568329043,Grijalva-Usumacinta,102465,1703,61881.0447132629,44080,105961.244713263,83
30,2020,15184.546999999999,22485.539,4408.0380000000005,31520.57903085309,NA,NA,NA,NA,0,NA,NA
30,2021,12828.653167920733,22485.539,NA,21161.505571343663,NA,NA,NA,NA,0,NA,NA
30,2022,12759.335208389935,22485.539,NA,20856.70837502473,NA,NA,NA,NA,0,NA,NA
30,2023,12740.695382351723,22485.539,NA,20774.747412025008,NA,NA,NA,NA,0,NA,NA
31,2005,590.63,0.07100000000000001,1074.471,1074.6091977110716,NA,NA,NA,NA,0,NA,NA
31,2006,590.63,0.07100000000000001,1074.471,1074.6091977110716,Yucatán Oeste,25443,1140.595799,590.6,0,590.6,2
31,2007,590.63,0.07100000000000001,1074.471,1074.6091977110716,Yucatán Oeste,25443,1227.415277,590.6,0,590.6,2
31,2008,590.63,0.07100000000000001,1074.471,1074.6091977110716,Yucatán Oeste,25443,1228.5532973,590.6,0,590.6,2
31,2009,590.63,0.07100000000000001,1074.471,1074.6091977110716,Yucatán Oeste,25443,1229,590.6,0,590.6,2
31,2010,706.76,0.11000000000000001,1298.54,1299.4792718783622,Yucatán Oeste,25443,1229,706.76,0,706.76,2
31,2011,706.76,1.0607692307692307,1298.54,1294.9769483869254,Yucatán Oeste,25443,1175.22,707,0,707,2
31,2012,706.76,1.0607692307692307,1298.54,1294.9769483869254,Yucatán Oeste,25443,1175.22,706.8,0,706.8,2
31,2013,706.76,0.11100000000000002,1298.551,1299.4745364248517,Yucatán Oeste,25443,1175.22,706.8,0,706.8,2
31,2014,706.76,0.11100000000000002,1298.551,1299.4745364248517,Yucatán Oeste,25443,1175.22,706.8,0,706.8,2
31,2015,706.76,0.11100000000000002,1298.551,1299.4745364248517,Yucatán Oeste,25443,1175.22,706.8,0,706.8,2
31,2016,736.2050000000002,2.605,1343.819,1344.7274111726242,Yucatán Oeste,25443,1175,755.928545869693,0,755.928545869693,7
31,2017,736.2050000000002,2.605,1343.819,1344.7274111726242,Yucatán Oeste,25443,1175,755.928545869693,0,755.928545869693,7
31,2018,736.2049999999999,2.605,1343.819,1344.7274111726238,Yucatán Oeste,25443,1175.22,755.928545869693,0,755.928545869693,7
33,2005,592.1,0.02,591.9,591.8999999999985,NA,NA,NA,NA,0,NA,NA
33,2006,592.1,0.02,591.9,591.901629413068,Yucatán Este,38308,1224.221617,1124.8,864,1988.8,1
33,2007,592.1,0.02,591.9,591.901629413068,Yucatán Este,38308,1239.811065,1124.8,864,1988.8,1
33,2008,592.1,0.02,591.9,591.901629413068,Yucatán Este,38308,1243.43766754,1124.8,864,1988.8,1
33,2009,592.1,0.02,591.9,591.901629413068,Yucatán Este,38308,1243,1124.8,864,1989.2,1
33,2010,576.14,0.04,576.1,576.1374218108167,Yucatán Este,38308,1243,1109.14,864,1973.54,1
33,2011,576.14,0.19646153846153847,576.1,575.9729084493478,Yucatán Este,38308,1210.34,1109,864,1973,1
33,2012,576.14,0.19646153846153847,576.1,575.9729084493478,Yucatán Este,38308,1210.34,1108.8,864,1973.2,1
33,2013,576.1399999999999,0.039,576.1,576.1384732728121,Yucatán Este,38308,1210.34,1108.8,864,1973.2,1
33,2014,576.14,0.039,576.1,576.1384732728122,Yucatán Este,38308,1210.34,576.1,864,1440.5,1
33,2015,576.14,0.039,576.1,576.1384732728122,Yucatán Este,38308,1210.34,576.1,864,1440.5,1
33,2016,575.043,0.462,574.58,574.6116079399244,Yucatán Este,38308,1210,1077.81302026597,864,1942.21302026597,6
33,2017,575.043,0.462,574.58,574.6116079399244,Yucatán Este,38308,1210,1077.81302026597,864,1942.21302026597,6
33,2018,575.043,0.462,574.58,574.6116079399244,Yucatán Este,38308,1210.34,1077.81302026597,864,1942.21302026597,6
34,2005,1645.35,213.41,1600.77,1604.9818099408824,NA,NA,NA,NA,0,NA,NA
34,2006,1645.35,213.41,1600.77,1604.9818099408824,Cuencas Cerradas del Norte,90829,422.4611158,1701.3,0,1701.3,0
34,2007,1645.35,213.41,1600.77,1604.9818099408824,Cuencas Cerradas del Norte,90829,407.7611297,1701.3,0,1701.3,0
34,2008,1645.35,213.41,1600.77,1604.9818099408824,Cuencas Cerradas del Norte,90829,404.27511317,1701.3,0,1701.3,0
34,2009,1645.35,213.41,1600.77,1604.9818099408824,Cuencas Cerradas del Norte,90829,404,1701.3,0,1701.3,22
34,2010,1645.35,213.41,1600.77,1604.9818099408824,Cuencas Cerradas del Norte,90829,404,1701.38,0,1701.38,22
34,2011,1645.35,225.3165,1600.77,1587.9975689871787,Cuencas Cerradas del Norte,90829,298.38,1701,0,1701,22
34,2012,1645.35,225.3165,1600.77,1587.9975689871787,Cuencas Cerradas del Norte,90829,298.38,1701.3,0,1701.3,22
34,2013,1217.335,201.39700000000002,1127.23,1126.689044560295,Cuencas Cerradas del Norte,90829,298.38,1701.3,0,1701.3,22
34,2014,1217.335,201.39700000000002,1127.23,1126.689044560295,Cuencas Cerradas del Norte,90829,298.38,1260.6,0,1260.6,22
34,2015,1217.335,201.39700000000002,1127.23,1126.689044560295,Cuencas Cerradas del Norte,90829,298.38,1260.6,0,1260.6,22
34,2016,1208.971,212.803,1100.715,1100.7373902916856,Cuencas Cerradas del Norte,90829,298,1254.94981685585,0,1254.94981685585,22
34,2017,1208.971,212.803,1100.715,1100.7373902916856,Cuencas Cerradas del Norte,90829,298,1254.94981685585,0,1254.94981685585,22
34,2018,1208.971,212.803,1100.715,1100.7373902916856,Cuencas Cerradas del Norte,90829,298.38,1254.94981685585,0,1254.94981685585,22
34,2019,1208.971,212.803,1100.715,1100.7373902916856,Cuencas Cerradas del Norte,90829,298,1254.94981685585,0,1254.94981685585,22
34,2020,1282.64,370.942,958.622,960.4293075327237,NA,NA,NA,NA,0,NA,NA
34,2021,1257.5121543771772,370.942,NA,931.3437344830734,NA,NA,NA,NA,0,NA,NA
34,2022,1266.6117038392506,370.942,NA,941.8764962076859,NA,NA,NA,NA,0,NA,NA
34,2023,1274.7952937104428,370.942,NA,951.3490313617044,NA,NA,NA,NA,0,NA,NA
35,2005,201.03000000000003,0.061,60.29,60.29011060843549,NA,NA,NA,NA,0,NA,NA
35,2006,201.03,0.061,60.29,60.29011060843548,Mapimí,62639,383.740433,952.2,0,952.2,0
35,2007,201.03,0.061,60.29,60.29011060843548,Mapimí,62639,355.7041184,957.4,0,957.4,0
35,2008,201.02999999999997,0.061,60.29,60.29011060843547,Mapimí,62639,360.80386193,957.4,0,957.4,6
35,2009,201.03000000000003,0.061,60.29,60.29011060843549,Mapimí,62639,361,957.4,0,957.4,6
35,2010,201.03,0.061,60.29,60.29011060843548,Mapimí,62639,361,957.39,0,957.39,6
35,2011,201.03,0.062363636363636364,60.29,60.289844850565636,Mapimí,62639,291.76,957,0,957,6
35,2012,154.042,0.062363636363636364,46.194,46.19361181359387,Mapimí,62639,291.76,568.4,0,568.4,6
35,2013,154.042,0.061,46.194,46.19387757146371,Mapimí,62639,291.76,957.4,0,957.4,6
35,2014,154.042,0.061,46.194,46.19387757146371,Mapimí,62639,291.76,568.4,0,568.4,6
35,2015,154.042,0.061,46.194,46.19387757146371,Mapimí,62639,291.76,568.4,0,568.4,6
35,2016,151.741,0.064,45.503,45.50300108032118,Mapimí,62639,292,580.542787084824,0,580.542787084824,6
35,2017,151.741,0.064,45.503,45.50300108032118,Mapimí,62639,292,580.542787084824,0,580.542787084824,6
35,2018,151.741,0.064,45.503,45.50300108032118,Mapimí,62639,291.76,580.542787084823,0,580.542787084823,6
35,2019,151.741,0.064,45.503,45.50300108032118,Mapimí,62639,292,580.542787084823,0,580.542787084823,6
35,2020,55.614000000000004,0.064,16.665,16.665242649551924,NA,NA,NA,NA,0,NA,NA
35,2021,100.47403162217037,0.064,NA,30.123092734510557,NA,NA,NA,NA,0,NA,NA
35,2022,100.46819152701029,0.064,NA,30.121340726714216,NA,NA,NA,NA,0,NA,NA
35,2023,100.46795136819132,0.064,NA,30.121268679921883,NA,NA,NA,NA,0,NA,NA
36,2005,1870.66,1158.27,2604.95,2629.601998573995,NA,NA,NA,NA,0,NA,NA
36,2006,1870.66,1158.27,2604.95,2629.601998573995,Nazas-Aguanaval,93032,464.6095569,2508,0,2508,0
36,2007,1870.66,1158.27,2604.95,2629.601998573995,Nazas-Aguanaval,93032,422.0736565,1911.6,0,1911.6,0
36,2008,1870.66,1158.27,2604.95,2629.601998573995,Nazas-Aguanaval,93032,425.34497283,1911.6,0,1911.6,16
36,2009,1870.66,1158.27,2604.95,2629.601998573995,Nazas-Aguanaval,93032,425,1911.6,0,1911.6,16
36,2010,1870.66,1158.27,2604.95,2629.601998573995,Nazas-Aguanaval,93032,425,1911.59,0,1911.59,16
36,2011,1870.66,1181.247909090909,2604.95,2390.355917137924,Nazas-Aguanaval,93032,393.1,1912,0,1912,16
36,2012,1870.6599999999999,1181.247909090909,2604.95,2390.355917137922,Nazas-Aguanaval,93032,393.1,1911.6,0,1911.6,16
36,2013,2040.951,1172.953,3371.7509999999997,3554.8350191773006,Nazas-Aguanaval,93032,393.1,1911.6,0,1911.6,16
36,2014,2040.951,1172.953,3371.7509999999997,3554.8350191773006,Nazas-Aguanaval,93032,393.1,2084.9,0,2084.9,16
36,2015,2040.9509999999998,1172.953,3371.7509999999997,3554.835019177299,Nazas-Aguanaval,93032,393.1,2084.9,0,2084.9,16
36,2016,2055.651,1185.979,3612.129,3512.273968360194,Nazas-Aguanaval,93032,393,2101.2916823466,0,2101.2916823466,16
36,2017,2055.651,1185.979,3612.129,3512.273968360194,Nazas-Aguanaval,93032,393,2101.2916823466,0,2101.2916823466,16
36,2018,2055.651,1185.979,3612.129,3512.273968360194,Nazas-Aguanaval,93032,393.1,2101.2916823466,0,2101.2916823466,16
36,2019,2055.651,1185.979,3612.129,3512.273968360194,Nazas-Aguanaval,93032,393,2101.2916823466,0,2101.2916823466,16
36,2020,1721.216,1256.142,532.984,664.4282433075059,NA,NA,NA,NA,0,NA,NA
36,2021,1894.4360934044448,1256.142,NA,1761.084811686429,NA,NA,NA,NA,0,NA,NA
36,2022,1921.9693372760582,1256.142,NA,1935.3978035983073,NA,NA,NA,NA,0,NA,NA
36,2023,1950.7867523676637,1256.142,NA,2117.8408846681377,NA,NA,NA,NA,0,NA,NA
37,2005,1234.25,12.489999999999998,367.5,348.268561765872,NA,NA,NA,NA,0,NA,NA
37,2006,1234.25,12.489999999999998,367.5,348.268561765872,El Salado,87801,703.3670433,2636.9,0,2636.9,0
37,2007,1234.25,12.489999999999998,367.5,348.268561765872,El Salado,87801,428.2338764,2636.9,0,2636.9,8
37,2008,1234.25,12.489999999999998,367.5,348.268561765872,El Salado,87801,430.63903479,2636.9,0,2636.9,8
37,2009,1234.25,12.489999999999998,367.5,348.268561765872,El Salado,87801,431,2636.9,0,2636.9,8
37,2010,1347.02,15.03,333.75,361.82170586830904,El Salado,87801,431,2876.16,0,2876.16,8
37,2011,1347.02,19.073,333.75,344.7514181676203,El Salado,87801,392.58,2876,0,2876,8
37,2012,1347.02,19.073,333.75,344.7514181676203,El Salado,87801,392.58,2876.2,0,2876.2,8
37,2013,1347.02,15.028,333.748,361.8301502352151,El Salado,87801,392.58,2876.2,0,2876.2,8
37,2014,1347.02,15.028,333.748,361.8301502352151,El Salado,87801,392.58,2876.2,0,2876.2,8
37,2015,1347.02,15.028,333.748,361.8301502352151,El Salado,87801,392.58,2876.2,0,2876.2,8
37,2016,1342.018,25.105999999999998,329.978,318.20213866887,El Salado,87801,393,2869.01055122299,0,2869.01055122299,8
37,2017,1342.018,25.105999999999998,329.978,318.20213866887,El Salado,87801,393,2869.01055122299,0,2869.01055122299,8
37,2018,1342.018,25.105999999999998,329.978,318.20213866887,El Salado,87801,392.58,2869.01055122299,0,2869.01055122299,8
37,2019,1342.018,25.105999999999998,329.978,318.20213866887,El Salado,87801,393,2869.01055122299,0,2869.01055122299,8
37,2020,107.68,30.868,19.201999999999998,28.141643585961816,NA,NA,NA,NA,0,NA,NA
37,2021,765.3951377403326,30.868,NA,169.7366841772268,NA,NA,NA,NA,0,NA,NA
37,2022,780.4313822947148,30.868,NA,172.97373550210975,NA,NA,NA,NA,0,NA,NA
37,2023,798.6760333129666,30.868,NA,176.9015029401199,NA,NA,NA,NA,0,NA,NA
